word_count,char_count,has_urgency_keyword,exclamation_count,question_mark_count,caps_ratio,sentiment_polarity,mention_count,priority
14.0,81.0,1,0.0,1.0,0.0,0.0,2.0,URGENT
21.0,109.0,0,0.0,0.0,0.09523809523809523,-0.7142857142857143,1.0,NORMAL
14.0,98.0,0,0.0,1.0,0.0,0.13,1.0,NORMAL
20.0,98.0,0,0.0,0.0,0.0,0.2,0.0,URGENT
6.0,27.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
11.0,73.0,0,1.0,0.0,0.0,0.925,1.0,NORMAL
12.0,50.0,0,0.0,0.0,0.0,0.15000000000000002,0.0,URGENT
24.0,108.0,1,0.0,0.0,0.08333333333333333,0.0,0.0,URGENT
14.0,80.0,0,0.0,0.0,0.0,-0.4,0.0,URGENT
52.0,282.0,1,1.0,0.0,0.057692307692307696,-1.0,3.0,URGENT
7.0,39.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
14.0,73.0,0,0.0,1.0,0.07142857142857142,-0.033333333333333326,0.0,URGENT
2.0,13.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
19.0,136.0,1,0.0,0.0,0.0,-0.04999999999999999,2.0,URGENT
18.0,127.0,0,0.0,0.0,0.0,-0.375,1.0,NORMAL
35.0,163.0,0,0.0,0.0,0.0,-0.14166666666666666,0.0,NORMAL
4.0,27.0,0,1.0,0.0,0.0,0.0,1.0,NORMAL
7.0,35.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
14.0,98.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
18.0,109.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
24.0,124.0,0,0.0,0.0,0.041666666666666664,0.0,0.0,NORMAL
15.0,86.0,0,0.0,0.0,0.0,-0.8,1.0,NORMAL
24.0,112.0,1,1.0,2.0,0.0,0.5,0.0,URGENT
22.0,117.0,1,0.0,1.0,0.045454545454545456,-0.002777777777777782,0.0,URGENT
12.0,58.0,1,0.0,0.0,0.0,-0.6,0.0,URGENT
11.0,53.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
12.0,57.0,0,0.0,1.0,0.0,0.35,0.0,NORMAL
44.0,236.0,1,2.0,0.0,0.0,0.04166666666666667,0.0,URGENT
23.0,140.0,1,1.0,0.0,0.0,0.0,1.0,URGENT
23.0,125.0,0,1.0,0.0,0.0,0.17857142857142855,0.0,NORMAL
4.0,21.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
11.0,59.0,0,0.0,0.0,0.09090909090909091,-0.5,1.0,NORMAL
22.0,111.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
21.0,138.0,0,0.0,0.0,0.0,0.5287878787878788,0.0,NORMAL
6.0,25.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
31.0,180.0,0,0.0,0.0,0.0,0.26,0.0,NORMAL
5.0,134.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
35.0,185.0,0,0.0,0.0,0.0,0.05,3.0,NORMAL
15.0,88.0,0,0.0,0.0,0.0,1.0,0.0,URGENT
27.0,126.0,1,0.0,1.0,0.0,-0.07777777777777778,0.0,URGENT
24.0,130.0,1,2.0,1.0,0.9583333333333334,0.25625,0.0,URGENT
26.0,112.0,0,0.0,0.0,0.0,0.4,0.0,NORMAL
26.0,128.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
3.0,19.0,0,0.0,0.0,0.0,0.2,0.0,URGENT
9.0,36.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
3.0,14.0,0,0.0,0.0,0.0,-0.3,0.0,NORMAL
15.0,65.0,1,0.0,1.0,0.0,0.0,1.0,URGENT
12.0,60.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
29.0,168.0,0,0.0,2.0,0.0,0.4,0.0,NORMAL
11.0,76.0,0,0.0,1.0,0.18181818181818182,-0.4,2.0,URGENT
8.0,49.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
20.0,108.0,1,1.0,0.0,0.25,0.0,0.0,URGENT
5.0,28.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
10.0,43.0,1,0.0,0.0,0.0,0.1,0.0,URGENT
6.0,39.0,0,0.0,0.0,0.0,-1.0,0.0,NORMAL
20.0,100.0,0,0.0,1.0,0.05,0.0,0.0,NORMAL
28.0,136.0,0,0.0,2.0,0.0,0.03125,0.0,URGENT
22.0,111.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
11.0,78.0,0,2.0,0.0,0.0,0.6833333333333332,1.0,URGENT
12.0,60.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
8.0,34.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
15.0,84.0,1,0.0,0.0,0.0,-0.225,2.0,URGENT
30.0,149.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
30.0,157.0,0,0.0,1.0,0.03333333333333333,0.25,0.0,NORMAL
27.0,132.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
27.0,140.0,0,0.0,0.0,0.037037037037037035,0.0,0.0,NORMAL
10.0,49.0,0,0.0,0.0,0.0,0.1,0.0,URGENT
21.0,125.0,0,1.0,0.0,0.0,1.0,0.0,URGENT
22.0,124.0,0,0.0,0.0,0.045454545454545456,0.0,0.0,NORMAL
10.0,59.0,0,0.0,0.0,0.0,0.9,1.0,URGENT
21.0,106.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
27.0,133.0,0,0.0,0.0,0.0,-0.18181818181818182,0.0,NORMAL
47.0,238.0,0,0.0,1.0,0.0,0.225,0.0,NORMAL
26.0,132.0,0,0.0,1.0,0.038461538461538464,0.0,0.0,NORMAL
13.0,63.0,0,1.0,1.0,0.0,0.0,0.0,NORMAL
24.0,140.0,0,1.0,0.0,0.0,-0.14583333333333334,0.0,URGENT
44.0,206.0,0,0.0,5.0,0.022727272727272728,-0.4,0.0,NORMAL
10.0,57.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
18.0,83.0,0,0.0,0.0,0.0,0.5333333333333333,0.0,NORMAL
12.0,72.0,0,0.0,3.0,0.0,0.0,1.0,URGENT
1.0,20.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
20.0,138.0,0,0.0,0.0,0.0,-0.2333333333333333,1.0,NORMAL
15.0,75.0,0,0.0,1.0,0.0,0.09545454545454546,0.0,NORMAL
44.0,230.0,1,0.0,0.0,0.0,-0.05,1.0,URGENT
2.0,10.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
26.0,157.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
16.0,85.0,0,1.0,0.0,0.0,-1.0,1.0,NORMAL
23.0,117.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
18.0,101.0,1,1.0,0.0,0.0,0.5583333333333333,0.0,URGENT
11.0,58.0,0,0.0,0.0,0.09090909090909091,0.55,1.0,NORMAL
16.0,106.0,0,0.0,0.0,0.0,-0.3333333333333333,0.0,URGENT
26.0,138.0,1,1.0,0.0,0.23076923076923078,0.25,0.0,URGENT
23.0,105.0,0,0.0,0.0,0.0,0.15,0.0,NORMAL
2.0,14.0,0,0.0,0.0,0.0,0.0,2.0,NORMAL
17.0,102.0,1,0.0,0.0,0.0,-0.1,2.0,URGENT
21.0,116.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
22.0,119.0,1,2.0,0.0,0.0,0.17500000000000002,0.0,URGENT
15.0,72.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
5.0,28.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
9.0,53.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
7.0,33.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
26.0,123.0,0,0.0,1.0,0.0,-0.4,0.0,URGENT
14.0,62.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
18.0,76.0,0,0.0,0.0,0.0,-0.5,0.0,NORMAL
50.0,261.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
26.0,140.0,0,0.0,0.0,0.0,-0.056249999999999994,1.0,NORMAL
44.0,208.0,0,0.0,1.0,0.0,0.3,1.0,URGENT
10.0,48.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
16.0,80.0,0,0.0,0.0,0.0,-0.2,0.0,NORMAL
14.0,90.0,0,0.0,0.0,0.0,0.43333333333333335,0.0,NORMAL
22.0,119.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
19.0,95.0,0,0.0,4.0,0.05263157894736842,-0.4,1.0,NORMAL
18.0,124.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
25.0,150.0,1,0.0,0.0,0.0,0.1,1.0,URGENT
27.0,128.0,1,0.0,1.0,0.037037037037037035,0.0,0.0,URGENT
3.0,12.0,0,0.0,0.0,0.0,0.7,0.0,URGENT
2.0,12.0,0,0.0,0.0,0.5,0.0,0.0,URGENT
26.0,134.0,0,0.0,0.0,0.0,-0.1,0.0,NORMAL
15.0,89.0,0,0.0,0.0,0.0,0.25,0.0,NORMAL
41.0,248.0,0,3.0,3.0,0.07317073170731707,0.053298611111111116,1.0,URGENT
16.0,111.0,0,0.0,1.0,0.0,0.30000000000000004,0.0,URGENT
9.0,59.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
22.0,124.0,0,0.0,0.0,0.0,-0.55,1.0,URGENT
46.0,270.0,1,0.0,0.0,0.0,-0.03333333333333333,1.0,URGENT
7.0,48.0,0,1.0,2.0,0.0,0.0,0.0,NORMAL
13.0,81.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
33.0,175.0,0,1.0,1.0,0.0,-0.2041666666666667,0.0,NORMAL
18.0,93.0,0,1.0,0.0,0.0,0.0,0.0,NORMAL
3.0,24.0,1,0.0,2.0,0.0,0.0,0.0,URGENT
22.0,138.0,0,0.0,1.0,0.045454545454545456,0.016666666666666666,1.0,URGENT
16.0,95.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
5.0,30.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
17.0,102.0,1,0.0,1.0,0.058823529411764705,0.0,1.0,URGENT
7.0,43.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
18.0,99.0,0,0.0,0.0,0.0,0.4,0.0,NORMAL
14.0,75.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
17.0,99.0,0,0.0,1.0,0.0,0.7,1.0,URGENT
4.0,18.0,0,0.0,0.0,0.25,0.0,0.0,URGENT
11.0,65.0,0,0.0,0.0,0.0,-0.6999999999999998,1.0,NORMAL
23.0,124.0,0,0.0,0.0,0.0,5.551115123125783e-17,0.0,NORMAL
2.0,8.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
7.0,42.0,0,1.0,0.0,0.0,-0.0875,0.0,URGENT
14.0,68.0,0,0.0,1.0,0.0,0.13636363636363635,0.0,NORMAL
50.0,245.0,0,0.0,0.0,0.0,-0.016666666666666663,0.0,NORMAL
22.0,143.0,0,1.0,0.0,0.0,0.49999999999999994,1.0,NORMAL
25.0,127.0,1,1.0,1.0,0.0,0.0,1.0,URGENT
18.0,91.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
25.0,128.0,0,1.0,0.0,0.0,0.125,0.0,NORMAL
22.0,120.0,1,0.0,0.0,0.0,0.2333333333333333,0.0,URGENT
33.0,203.0,0,1.0,0.0,0.0,0.6583333333333333,1.0,NORMAL
15.0,74.0,0,0.0,1.0,0.0,-0.45,0.0,NORMAL
18.0,91.0,0,1.0,0.0,0.0,0.25,0.0,NORMAL
15.0,81.0,0,0.0,0.0,0.0,-0.25,0.0,URGENT
22.0,122.0,1,2.0,0.0,0.0,0.0,1.0,URGENT
12.0,76.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
11.0,50.0,1,0.0,0.0,0.0,-0.16666666666666666,0.0,URGENT
18.0,123.0,0,0.0,0.0,0.1111111111111111,0.35,0.0,NORMAL
16.0,97.0,0,0.0,0.0,0.0,0.2,0.0,URGENT
19.0,91.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
11.0,58.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
23.0,134.0,0,0.0,0.0,0.0,0.1,0.0,URGENT
9.0,50.0,0,1.0,0.0,0.0,-0.08333333333333333,0.0,NORMAL
3.0,125.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
18.0,98.0,0,0.0,2.0,0.0,-0.022222222222222216,0.0,NORMAL
33.0,165.0,1,0.0,2.0,0.09090909090909091,-0.02857142857142858,1.0,URGENT
40.0,237.0,0,0.0,0.0,0.025,0.0,1.0,NORMAL
7.0,38.0,0,0.0,0.0,0.14285714285714285,0.0,1.0,URGENT
10.0,54.0,0,0.0,0.0,0.0,-0.26666666666666666,1.0,NORMAL
5.0,35.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
9.0,46.0,0,0.0,0.0,0.0,0.5,0.0,URGENT
22.0,140.0,1,0.0,1.0,0.0,-0.03333333333333333,0.0,URGENT
2.0,8.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
7.0,33.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
26.0,121.0,0,2.0,1.0,0.0,0.0,1.0,URGENT
28.0,156.0,1,0.0,0.0,0.0,0.0,2.0,URGENT
38.0,221.0,0,0.0,0.0,0.0,-0.19,1.0,URGENT
1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
5.0,25.0,0,1.0,0.0,0.0,0.225,1.0,NORMAL
20.0,99.0,0,0.0,0.0,0.0,0.09999999999999999,1.0,NORMAL
26.0,164.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
18.0,100.0,0,0.0,0.0,0.05555555555555555,0.25,0.0,NORMAL
18.0,102.0,0,0.0,0.0,0.0,-0.5,0.0,URGENT
25.0,124.0,0,0.0,0.0,0.04,0.0,0.0,NORMAL
18.0,90.0,0,2.0,3.0,0.0,-0.225,0.0,URGENT
3.0,27.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
10.0,56.0,0,0.0,1.0,0.1,0.0,2.0,NORMAL
10.0,68.0,0,0.0,1.0,0.0,0.4,0.0,URGENT
20.0,107.0,0,0.0,0.0,0.0,0.35,0.0,NORMAL
4.0,26.0,0,0.0,0.0,0.0,0.6,0.0,URGENT
15.0,79.0,0,0.0,0.0,0.0,-0.5,1.0,NORMAL
29.0,168.0,0,0.0,0.0,0.0,-0.3333333333333333,0.0,NORMAL
30.0,156.0,1,0.0,0.0,0.0,-0.05138888888888889,1.0,URGENT
27.0,137.0,0,0.0,1.0,0.0,0.0,1.0,URGENT
11.0,58.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
17.0,90.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
25.0,153.0,0,0.0,1.0,0.08,0.05,0.0,NORMAL
7.0,35.0,1,1.0,2.0,0.0,0.0,0.0,URGENT
4.0,22.0,0,0.0,1.0,0.5,0.0,0.0,URGENT
25.0,129.0,0,0.0,0.0,0.0,0.28888888888888886,0.0,NORMAL
32.0,148.0,0,0.0,0.0,0.03125,-0.175,1.0,NORMAL
5.0,30.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
27.0,163.0,1,0.0,0.0,0.0,-0.5833333333333334,0.0,URGENT
4.0,15.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
9.0,56.0,0,0.0,2.0,0.0,0.4,0.0,NORMAL
24.0,137.0,0,0.0,0.0,0.0,-0.16666666666666666,2.0,NORMAL
23.0,122.0,0,0.0,0.0,0.0,-0.25,0.0,NORMAL
26.0,149.0,0,0.0,0.0,0.0,0.135,0.0,NORMAL
13.0,59.0,0,0.0,0.0,0.0,-0.25,0.0,NORMAL
26.0,127.0,0,0.0,1.0,0.0,0.0,0.0,URGENT
29.0,142.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
21.0,109.0,1,0.0,0.0,0.047619047619047616,0.0,0.0,URGENT
10.0,57.0,0,1.0,0.0,0.0,0.0,0.0,URGENT
27.0,150.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
12.0,70.0,0,0.0,1.0,0.0,-0.007142857142857173,0.0,NORMAL
22.0,123.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
9.0,47.0,1,1.0,0.0,0.0,0.5625,0.0,URGENT
14.0,94.0,0,0.0,0.0,0.0,-0.30000000000000004,1.0,URGENT
17.0,97.0,0,0.0,0.0,0.0,0.21212121212121213,0.0,URGENT
24.0,132.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
6.0,28.0,0,0.0,0.0,0.6666666666666666,-0.5,1.0,URGENT
21.0,118.0,0,0.0,0.0,0.0,0.65,0.0,NORMAL
15.0,79.0,0,0.0,0.0,0.0,0.2,0.0,URGENT
8.0,41.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
25.0,138.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
10.0,48.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
3.0,14.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
5.0,21.0,0,0.0,0.0,0.8,0.0,0.0,URGENT
9.0,39.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
28.0,152.0,0,0.0,0.0,0.07142857142857142,0.2,0.0,NORMAL
22.0,124.0,0,0.0,0.0,0.0,-0.18333333333333335,0.0,NORMAL
27.0,133.0,0,0.0,0.0,0.07407407407407407,-0.25,1.0,NORMAL
40.0,219.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
12.0,59.0,1,0.0,1.0,0.0,-0.15555555555555556,0.0,URGENT
21.0,137.0,1,0.0,0.0,0.0,0.0,0.0,URGENT
15.0,72.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
26.0,130.0,0,0.0,1.0,0.038461538461538464,0.0,0.0,NORMAL
11.0,60.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
23.0,126.0,0,0.0,1.0,0.0,0.425,0.0,NORMAL
9.0,48.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
19.0,119.0,1,2.0,0.0,0.0,0.0,0.0,URGENT
25.0,131.0,1,0.0,0.0,0.0,0.35,1.0,URGENT
27.0,137.0,0,0.0,0.0,0.0,0.033333333333333326,1.0,NORMAL
22.0,101.0,0,0.0,1.0,0.045454545454545456,-0.09999999999999999,0.0,NORMAL
10.0,48.0,0,1.0,1.0,0.0,0.0,0.0,NORMAL
2.0,8.0,0,0.0,0.0,1.0,0.0,0.0,URGENT
13.0,73.0,1,0.0,1.0,0.0,0.0,0.0,URGENT
7.0,32.0,0,0.0,0.0,0.0,0.35,0.0,NORMAL
25.0,127.0,0,0.0,0.0,0.12,-0.19090909090909092,1.0,NORMAL
20.0,87.0,0,0.0,1.0,0.05,0.0,0.0,URGENT
17.0,78.0,0,0.0,0.0,0.0,-0.65,1.0,URGENT
46.0,276.0,1,0.0,0.0,0.021739130434782608,-0.06,0.0,URGENT
28.0,157.0,0,0.0,0.0,0.0,-0.08333333333333333,0.0,NORMAL
23.0,106.0,0,0.0,0.0,0.0,0.23,0.0,NORMAL
23.0,127.0,0,2.0,0.0,0.0,0.09375,2.0,URGENT
36.0,209.0,0,0.0,0.0,0.027777777777777776,0.20000000000000004,2.0,NORMAL
23.0,124.0,0,0.0,0.0,0.0,0.4,2.0,URGENT
3.0,16.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
14.0,92.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
11.0,58.0,0,0.0,0.0,0.9090909090909091,0.0,1.0,URGENT
21.0,135.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
35.0,191.0,1,0.0,1.0,0.0,0.16666666666666666,0.0,URGENT
12.0,63.0,0,0.0,0.0,0.0,-0.1,0.0,NORMAL
15.0,113.0,0,0.0,1.0,0.0,0.0,1.0,NORMAL
8.0,35.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
21.0,101.0,0,0.0,1.0,0.0,0.0,1.0,URGENT
17.0,89.0,1,0.0,4.0,0.0,0.4,0.0,URGENT
23.0,135.0,0,0.0,0.0,0.08695652173913043,0.0,0.0,URGENT
5.0,22.0,0,0.0,0.0,1.0,-1.0,0.0,URGENT
22.0,110.0,0,0.0,2.0,0.0,0.5,0.0,URGENT
23.0,126.0,0,0.0,0.0,0.0,-0.04999999999999999,0.0,URGENT
4.0,26.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
11.0,56.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
7.0,23.0,1,0.0,0.0,0.14285714285714285,0.0,0.0,URGENT
7.0,48.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
15.0,83.0,0,0.0,0.0,0.0,0.0,1.0,URGENT
14.0,56.0,0,0.0,0.0,0.0,0.05,0.0,NORMAL
9.0,49.0,0,0.0,0.0,0.0,-0.049999999999999996,0.0,NORMAL
7.0,49.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
26.0,139.0,0,0.0,0.0,0.07692307692307693,0.1,0.0,NORMAL
27.0,137.0,0,0.0,0.0,0.07407407407407407,0.0,0.0,NORMAL
1.0,44.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
2.0,12.0,0,2.0,0.0,0.0,0.0,0.0,URGENT
25.0,131.0,1,0.0,1.0,0.0,-0.1,0.0,URGENT
26.0,123.0,0,0.0,1.0,0.0,-0.4,0.0,URGENT
24.0,138.0,0,0.0,2.0,0.0,0.2,0.0,URGENT
34.0,194.0,1,0.0,0.0,0.0,0.6,1.0,URGENT
3.0,20.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
19.0,99.0,0,0.0,1.0,0.0,-0.5,0.0,NORMAL
17.0,106.0,0,1.0,0.0,0.0,-0.4,0.0,NORMAL
8.0,46.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
2.0,12.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
8.0,34.0,0,1.0,1.0,0.0,0.0,0.0,URGENT
14.0,82.0,0,0.0,0.0,0.0,0.3333333333333333,0.0,NORMAL
10.0,57.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
15.0,75.0,0,0.0,1.0,0.0,0.2,0.0,URGENT
20.0,135.0,1,0.0,0.0,0.2,0.2,2.0,URGENT
22.0,121.0,1,1.0,1.0,0.045454545454545456,0.25,0.0,URGENT
12.0,92.0,0,0.0,0.0,0.0,0.2,1.0,NORMAL
17.0,94.0,0,0.0,0.0,0.0,-0.2,0.0,NORMAL
17.0,114.0,1,1.0,0.0,0.0,0.0,1.0,URGENT
24.0,131.0,0,0.0,0.0,0.0,0.5,1.0,URGENT
20.0,125.0,0,0.0,0.0,0.0,-0.7,1.0,NORMAL
4.0,21.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
23.0,135.0,0,0.0,0.0,0.0,-0.125,2.0,NORMAL
11.0,61.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
29.0,161.0,0,0.0,0.0,0.0,0.042857142857142844,0.0,NORMAL
10.0,50.0,0,0.0,0.0,0.1,-0.4,1.0,NORMAL
26.0,121.0,1,0.0,0.0,0.11538461538461539,0.0,0.0,URGENT
17.0,116.0,0,0.0,0.0,0.0,-0.9750000000000001,0.0,URGENT
37.0,192.0,0,0.0,1.0,0.0,0.1666666666666667,0.0,URGENT
22.0,139.0,0,0.0,0.0,0.09090909090909091,0.0,1.0,NORMAL
25.0,140.0,1,0.0,0.0,0.0,0.041666666666666664,0.0,URGENT
20.0,107.0,0,0.0,0.0,0.05,0.3,1.0,NORMAL
3.0,15.0,0,0.0,0.0,0.0,0.2,0.0,NORMAL
24.0,120.0,1,0.0,2.0,0.0,-0.125,1.0,URGENT
20.0,88.0,0,0.0,1.0,0.05,0.0,0.0,NORMAL
24.0,132.0,0,0.0,0.0,0.0,-0.14583333333333334,1.0,NORMAL
14.0,73.0,0,0.0,4.0,0.0,-0.05,1.0,URGENT
11.0,59.0,0,0.0,0.0,0.0,0.5,0.0,NORMAL
37.0,199.0,0,0.0,0.0,0.0,0.16666666666666666,4.0,NORMAL
30.0,152.0,0,0.0,1.0,0.0,0.35,2.0,NORMAL
30.0,134.0,0,0.0,1.0,0.03333333333333333,0.25,0.0,NORMAL
14.0,72.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
20.0,108.0,1,0.0,1.0,0.0,0.06507936507936507,0.0,URGENT
8.0,55.0,0,0.0,1.0,0.0,0.0,0.0,NORMAL
21.0,108.0,1,0.0,0.0,0.047619047619047616,0.0,0.0,URGENT
25.0,124.0,0,0.0,0.0,0.0,-0.30000000000000004,0.0,NORMAL
23.0,129.0,0,4.0,0.0,0.0,-1.0,0.0,URGENT
1.0,5.0,1,1.0,0.0,0.0,0.0,0.0,URGENT
9.0,41.0,0,0.0,0.0,0.0,0.4166666666666667,0.0,NORMAL
1.0,30.0,0,0.0,0.0,0.0,0.0,0.0,URGENT
22.0,125.0,0,11.0,0.0,0.045454545454545456,-0.5666666666666665,0.0,URGENT
25.0,131.0,0,0.0,0.0,0.04,0.0,0.0,NORMAL
22.0,112.0,0,1.0,0.0,0.0,-0.875,0.0,NORMAL
30.0,160.0,0,0.0,0.0,0.0,-0.015151515151515152,0.0,NORMAL
13.0,81.0,0,5.0,0.0,0.0,0.78125,1.0,URGENT
25.0,138.0,1,0.0,0.0,0.0,0.5,0.0,URGENT
48.0,249.0,1,0.0,0.0,0.0,-0.11851851851851852,0.0,URGENT
3.0,138.0,0,0.0,0.0,0.0,0.0,0.0,NORMAL
49.0,239.0,0,0.0,0.0,0.0,0.25,0.0,URGENT
12.0,60.0,1,0.0,0.0,0.0,0.0,2.0,URGENT
18.0,104.0,0,0.0,1.0,0.16666666666666666,0.0,1.0,URGENT
15.0,81.0,0,0.0,2.0,0.0,0.2857142857142857,1.0,URGENT
19.0,101.0,0,0.0,0.0,0.0,-0.5,0.0,URGENT
10.0,56.0,0,0.0,0.0,0.0,0.2,1.0,NORMAL
37.0,206.0,1,0.0,0.0,0.0,0.04074074074074072,0.0,URGENT
19.0,125.0,0,0.0,2.0,0.05263157894736842,0.2464285714285714,0.0,NORMAL
23.0,117.0,0,0.0,1.0,0.08695652173913043,0.0,0.0,NORMAL
8.0,60.0,0,0.0,0.0,0.0,0.0,1.0,NORMAL
16.0,72.0,0,0.0,1.0,0.0,0.0027777777777777866,0.0,NORMAL
27.0,143.0,1,0.0,1.0,0.1111111111111111,-0.06666666666666667,2.0,URGENT
27.0,123.0,0,0.0,0.0,0.0,-0.275,0.0,URGENT
15.0,100.0,0,0.0,0.0,0.06666666666666667,0.0,2.0,NORMAL
31.0,151.0,0,1.0,0.0,0.0,-0.012499999999999997,0.0,NORMAL
9.0,70.0,1,1.0,0.0,0.1111111111111111,-0.19444444444444445,0.0,URGENT
18.0,95.0,0,0.0,1.0,0.0,-0.16666666666666666,1.0,URGENT
43.0,206.0,0,0.0,0.0,0.0,0.25,0.0,NORMAL
45.0,213.0,0,0.0,0.0,0.0,0.13541666666666666,0.0,URGENT
28.0,144.0,0,0.0,0.0,0.0,-0.25,0.0,NORMAL
12.0,75.0,1,0.0,0.0,0.0,0.0,1.0,URGENT
4.0,28.0,0,1.0,0.0,0.0,0.575,0.0,NORMAL
29.0,134.0,1,0.0,0.0,0.0,0.2,1.0,URGENT
24.0,132.0,1,0.0,0.0,0.0,-0.16666666666666666,0.0,URGENT
22.0,127.0,0,0.0,0.0,0.045454545454545456,0.0,0.0,URGENT
7.0,37.0,0,0.0,1.0,0.0,0.1,0.0,URGENT
10.0,64.0,0,0.0,0.0,0.0,-0.2,1.0,NORMAL
6.0,28.0,0,1.0,0.0,0.0,0.25,0.0,URGENT
28.0,151.0,0,0.0,0.0,0.0,-0.35,1.0,NORMAL
21.0,122.0,1,0.0,0.0,0.0,-0.27142857142857146,0.0,URGENT
